2026/09/15 15:27:50.675, 9 %, 70.57 W, 26743 MiB
2026/09/15 15:27:51.677, 1 %, 68.52 W, 26743 MiB
2026/09/15 15:27:52.678, 2 %, 68.67 W, 26775 MiB
2026/09/15 15:27:53.679, 97 %, 322.33 W, 26891 MiB
2026/09/15 15:27:54.680, 0 %, 210.06 W, 26743 MiB
2026/09/15 15:27:55.681, 0 %, 68.89 W, 26743 MiB
2026/09/15 15:27:56.681, 0 %, 68.85 W, 26743 MiB
2026/09/15 15:27:57.682, 0 %, 68.67 W, 26743 MiB
2026/09/15 15:27:58.683, 2 %, 68.59 W, 26746 MiB
2026/09/15 15:27:59.684, 97 %, 130.16 W, 26778 MiB
2026/09/15 15:28:00.684, 98 %, 366.23 W, 26930 MiB
2026/09/15 15:28:01.685, 95 %, 349.76 W, 26925 MiB
2026/09/15 15:28:02.685, 98 %, 351.98 W, 27077 MiB
2026/09/15 15:28:03.686, 98 %, 354.13 W, 26897 MiB
2026/09/15 15:28:04.686, 99 %, 294.91 W, 26897 MiB
2026/09/15 15:28:05.687, 99 %, 286.39 W, 26897 MiB
2026/09/15 15:28:06.687, 99 %, 288.83 W, 26744 MiB
2026/09/15 15:28:07.687, 1 %, 101.12 W, 26744 MiB
2026/09/15 15:28:08.687, 1 %, 69.10 W, 26744 MiB
2026/09/15 15:28:09.688, 1 %, 69.06 W, 26744 MiB
2026/09/15 15:28:10.688, 0 %, 68.91 W, 26744 MiB
2026/09/15 15:28:11.689, 0 %, 68.77 W, 26743 MiB
2026/09/15 15:28:12.689, 0 %, 68.75 W, 26743 MiB
2026/09/15 15:28:13.690, 0 %, 68.70 W, 26743 MiB
2026/09/15 15:28:14.690, 0 %, 68.57 W, 26743 MiB
2026/09/15 15:28:15.690, 0 %, 68.50 W, 26743 MiB
2026/09/15 15:28:16.691, 2 %, 68.61 W, 26743 MiB
2026/09/15 15:28:17.692, 1 %, 68.34 W, 26743 MiB
2026/09/15 15:28:18.693, 1 %, 68.03 W, 26744 MiB
2026/09/15 15:28:19.693, 1 %, 68.13 W, 26746 MiB
2026/09/15 15:28:20.694, 1 %, 68.13 W, 26746 MiB
2026/09/15 15:28:21.694, 0 %, 68.36 W, 26746 MiB
2026/09/15 15:28:22.694, 0 %, 67.93 W, 26746 MiB
2026/09/15 15:28:23.695, 1 %, 67.86 W, 26746 MiB
2026/09/15 15:28:24.695, 0 %, 67.87 W, 26746 MiB
2026/09/15 15:28:25.696, 0 %, 67.58 W, 26746 MiB
2026/09/15 15:28:26.696, 0 %, 67.63 W, 26746 MiB
2026/09/15 15:28:27.696, 1 %, 67.62 W, 26746 MiB
2026/09/15 15:28:28.697, 1 %, 68.05 W, 26746 MiB
2026/09/15 15:28:29.698, 2 %, 68.06 W, 26744 MiB
2026/09/15 15:28:30.698, 0 %, 67.87 W, 26744 MiB
2026/09/15 15:28:31.698, 0 %, 67.77 W, 26744 MiB
2026/09/15 15:28:32.699, 0 %, 68.08 W, 26743 MiB
2026/09/15 15:28:33.700, 0 %, 67.86 W, 26743 MiB
2026/09/15 15:28:34.700, 0 %, 67.78 W, 26741 MiB
2026/09/15 15:28:35.701, 1 %, 68.36 W, 26741 MiB
