timestamp_ms,sm_clock_mhz,mem_clock_mhz,pstate,temp_c,power_w,util_gpu_pct,util_mem_pct,throttle_reasons,proc_cpu_pct,proc_threads,proc_workingset_mb
404125,1380,14001,P0,37,73.50,5,0,0x0000000000000000,0,26,392
404762,1425,14001,P0,37,74.13,7,0,0x0000000000000000,0,26,392
405426,1327,14001,P0,37,72.98,5,0,0x0000000000000000,0,26,392
406089,1357,14001,P0,37,73.59,6,0,0x0000000000000000,0,26,392
406724,1447,14001,P0,36,73.18,5,0,0x0000000000000000,0,26,392
407378,1290,14001,P0,37,72.65,6,0,0x0000000000000000,0,26,392
408087,1357,14001,P0,37,73.43,5,0,0x0000000000000000,0,26,392
408733,1417,14001,P0,37,73.51,6,0,0x0000000000000000,0,26,392
409394,1395,14001,P0,37,73.41,5,0,0x0000000000000000,0,26,392
410049,1410,14001,P0,37,73.19,6,0,0x0000000000000000,0,26,392
410701,1380,14001,P0,37,72.49,4,0,0x0000000000000000,0,26,392
411381,1410,14001,P0,37,72.24,5,0,0x0000000000000000,0,26,392
412034,1380,14001,P0,37,73.32,5,0,0x0000000000000000,0,26,392
412698,1335,14001,P0,36,73.18,5,0,0x0000000000000000,0,26,392
413353,1425,14001,P0,37,73.41,6,0,0x0000000000000000,0,26,392
414047,1350,14001,P0,36,72.17,4,0,0x0000000000000000,0,26,392
414707,1410,14001,P0,37,72.16,6,0,0x0000000000000000,0,26,392
415362,1410,14001,P0,36,72.51,4,0,0x0000000000000000,0,26,392
416026,1380,14001,P0,36,72.70,6,0,0x0000000000000000,0,26,392
416689,1380,14001,P0,36,73.06,4,0,0x0000000000000000,0,26,392
417367,1432,14001,P0,36,73.24,5,0,0x0000000000000000,0,26,392
418018,1417,14001,P0,37,72.63,4,0,0x0000000000000000,0,26,392
418675,1335,14001,P0,36,72.67,6,0,0x0000000000000000,0,26,392
419361,1455,14001,P0,37,72.78,5,0,0x0000000000000000,0,26,392
420086,1545,14001,P0,36,74.60,4,0,0x0000000000000000,0,26,392
420777,1417,14001,P0,37,74.07,5,0,0x0000000000000000,0,26,392
421430,1492,14001,P0,37,74.29,5,0,0x0000000000000000,0,26,392
422089,1365,14001,P0,36,72.58,5,0,0x0000000000000000,0,26,392
422751,1470,14001,P0,37,73.04,5,0,0x0000000000000000,0,26,392
423422,1425,14001,P0,37,73.31,4,0,0x0000000000000000,0,26,392
424087,1365,14001,P0,36,73.58,5,0,0x0000000000000000,0,26,392
424756,1432,14001,P0,36,73.67,6,0,0x0000000000000000,0,26,392
425395,1395,14001,P0,37,73.47,4,0,0x0000000000000000,0,26,392
426206,1395,14001,P0,36,73.12,4,0,0x0000000000000000,0,26,392
426938,1447,14001,P0,36,72.83,7,0,0x0000000000000000,0,26,392
427580,1387,14001,P0,37,73.64,4,0,0x0000000000000000,0,26,392
428232,1402,14001,P0,36,73.38,5,0,0x0000000000000000,0,26,392
428933,1432,14001,P0,36,73.49,5,0,0x0000000000000000,0,26,392
429579,1395,14001,P0,37,73.48,5,0,0x0000000000000000,0,26,392
430244,1395,14001,P0,36,73.83,5,0,0x0000000000000000,0,26,392
430892,1372,14001,P0,36,73.52,6,0,0x0000000000000000,0,26,392
431526,1372,14001,P0,37,73.99,5,0,0x0000000000000000,0,26,392
432187,1402,14001,P0,36,73.34,5,0,0x0000000000000000,0,26,392
432827,1387,14001,P0,36,72.71,4,0,0x0000000000000000,0,26,392
433498,1342,14001,P0,36,72.39,4,0,0x0000000000000000,0,26,392
434159,1507,14001,P0,36,74.44,5,0,0x0000000000000000,0,26,392
434795,1485,14001,P0,36,73.94,4,0,0x0000000000000000,0,26,392
435431,1387,14001,P0,36,73.10,4,0,0x0000000000000000,0,26,392
436107,1372,14001,P0,36,72.61,5,0,0x0000000000000000,0,26,392
436767,1440,14001,P0,36,73.46,4,0,0x0000000000000000,0,26,392
437408,1425,14001,P0,36,73.18,4,0,0x0000000000000000,0,26,392
438052,1447,14001,P0,36,73.02,5,0,0x0000000000000000,0,26,392
438718,1372,14001,P0,36,72.80,5,0,0x0000000000000000,0,26,392
439364,1387,14001,P0,36,72.81,4,0,0x0000000000000000,0,26,392
440019,1462,14001,P0,36,73.10,5,0,0x0000000000000000,0,26,392
440681,1387,14001,P0,36,73.76,5,0,0x0000000000000000,0,26,392
441347,1455,14001,P0,36,73.37,4,0,0x0000000000000000,0,26,392
441999,1417,14001,P0,36,73.84,6,0,0x0000000000000000,0,26,392
442656,1372,14001,P0,36,72.73,5,0,0x0000000000000000,0,26,392
443302,1417,14001,P0,36,72.67,4,0,0x0000000000000000,0,26,392
443982,1395,14001,P0,36,72.67,5,0,0x0000000000000000,0,26,392
444663,1380,14001,P0,36,73.32,5,0,0x0000000000000000,0,26,392
445336,1455,14001,P0,36,73.62,5,0,0x0000000000000000,0,26,392
445995,1432,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392
446660,1387,14001,P0,36,73.32,4,0,0x0000000000000000,0,26,392
447336,1395,14001,P0,36,73.29,5,0,0x0000000000000000,0,26,392
448059,1342,14001,P0,37,73.94,7,0,0x0000000000000000,0,26,392
448749,1942,14001,P0,36,81.65,7,0,0x0000000000000000,0,26,392
449394,1860,14001,P0,37,83.09,7,0,0x0000000000000000,0,26,392
450057,1590,14001,P0,36,76.01,5,0,0x0000000000000000,0,26,392
450713,1567,14001,P0,36,74.35,4,0,0x0000000000000000,0,26,392
451365,1522,14001,P0,36,73.91,6,0,0x0000000000000000,0,26,392
452040,1432,14001,P0,36,74.19,7,1,0x0000000000000000,0,26,392
452702,1447,14001,P0,36,74.77,5,0,0x0000000000000000,0,26,392
453388,1447,14001,P0,37,74.87,8,0,0x0000000000000000,0,26,392
454026,1500,14001,P0,36,74.86,7,0,0x0000000000000000,0,26,392
454707,1425,14001,P0,36,74.71,6,0,0x0000000000000000,0,26,392
455378,1365,14001,P0,36,74.02,6,0,0x0000000000000000,0,26,392
456031,1410,14001,P0,36,74.52,8,0,0x0000000000000000,0,26,392
456674,1417,14001,P0,36,74.06,5,0,0x0000000000000000,0,26,392
457339,1462,14001,P0,36,74.07,6,1,0x0000000000000000,0,26,392
458030,1365,14001,P0,36,73.53,5,0,0x0000000000000000,0,26,392
458668,1417,14001,P0,36,73.26,5,0,0x0000000000000000,0,26,392
459433,1432,14001,P0,36,73.35,7,1,0x0000000000000000,0,26,392
460089,1410,14001,P0,36,73.68,5,0,0x0000000000000000,0,26,392
460747,1380,14001,P0,36,73.06,5,0,0x0000000000000000,0,26,392
461414,1387,14001,P0,36,72.92,6,0,0x0000000000000000,0,26,392
462071,1387,14001,P0,36,73.21,5,0,0x0000000000000000,0,26,392
462760,1432,14001,P0,36,73.47,4,0,0x0000000000000000,0,26,392
463418,1440,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392
464070,1410,14001,P0,36,73.72,6,0,0x0000000000000000,0,26,392
464744,1440,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392
465408,1455,14001,P0,36,74.35,6,0,0x0000000000000000,0,26,392
466063,1402,14001,P0,36,72.90,5,0,0x0000000000000000,0,26,392
466735,1425,14001,P0,36,73.86,6,0,0x0000000000000000,0,26,392
467385,1447,14001,P0,36,73.98,6,0,0x0000000000000000,0,26,392
468028,1432,14001,P0,36,73.06,5,0,0x0000000000000000,0,26,392
468675,1365,14001,P0,36,72.87,5,0,0x0000000000000000,0,26,392
469339,1425,14001,P0,36,73.35,7,0,0x0000000000000000,0,26,392
469997,1425,14001,P0,36,73.36,6,0,0x0000000000000000,0,26,392
470653,1342,14001,P0,36,72.74,5,0,0x0000000000000000,0,26,392
471306,1387,14001,P0,36,73.67,6,0,0x0000000000000000,0,26,392
471961,1372,14001,P0,36,73.58,5,0,0x0000000000000000,0,26,392
472624,1335,14001,P0,36,72.99,5,0,0x0000000000000000,0,26,392
473270,1402,14001,P0,36,73.18,5,0,0x0000000000000000,0,26,392
473929,1470,14001,P0,36,73.73,5,0,0x0000000000000000,0,26,392
474609,1380,14001,P0,36,72.44,5,0,0x0000000000000000,0,26,392
475270,1402,14001,P0,36,73.87,5,0,0x0000000000000000,0,26,392
475955,1432,14001,P0,36,74.60,5,0,0x0000000000000000,0,26,392
476601,1372,14001,P0,36,73.32,5,0,0x0000000000000000,0,26,392
477259,1417,14001,P0,36,73.41,5,0,0x0000000000000000,0,26,392
477955,1402,14001,P0,36,73.57,5,0,0x0000000000000000,0,26,392
478620,1387,14001,P0,36,73.41,5,0,0x0000000000000000,0,26,392
479291,1425,14001,P0,36,73.41,6,0,0x0000000000000000,0,26,392
479942,1447,14001,P0,36,73.57,6,0,0x0000000000000000,0,26,392
480598,1470,14001,P0,36,73.96,4,0,0x0000000000000000,0,26,392
481242,1410,14001,P0,36,73.56,7,1,0x0000000000000000,0,26,392
481914,1372,14001,P0,36,73.28,5,0,0x0000000000000000,0,26,392
482561,1470,14001,P0,36,73.86,5,0,0x0000000000000000,0,26,392
483206,1425,14001,P0,36,73.30,5,0,0x0000000000000000,0,26,392
483874,1380,14001,P0,36,72.28,4,0,0x0000000000000000,0,26,392
484507,1387,14001,P0,36,72.75,5,0,0x0000000000000000,0,26,392
485196,1372,14001,P0,36,72.46,6,0,0x0000000000000000,0,26,392
485880,1470,14001,P0,36,73.19,5,0,0x0000000000000000,0,26,392
486543,1447,14001,P0,36,73.19,5,0,0x0000000000000000,0,26,392
487180,1350,14001,P0,36,73.17,5,0,0x0000000000000000,0,26,392
487816,1485,14001,P0,36,73.01,4,0,0x0000000000000000,0,26,392
488495,1357,14001,P0,36,72.70,5,0,0x0000000000000000,0,26,392
489165,1477,14001,P0,36,74.05,5,0,0x0000000000000000,0,26,392
489803,1387,14001,P0,36,74.07,5,0,0x0000000000000000,0,26,392
490437,1462,14001,P0,36,73.93,5,0,0x0000000000000000,0,26,392
491096,1402,14001,P0,36,73.07,6,0,0x0000000000000000,0,26,392
491754,1447,14001,P0,36,73.34,5,0,0x0000000000000000,0,26,392
492414,1387,14001,P0,36,72.99,6,0,0x0000000000000000,0,26,392
493058,1365,14001,P0,36,73.24,5,0,0x0000000000000000,0,26,392
493724,1395,14001,P0,36,73.74,6,0,0x0000000000000000,0,26,392
494397,1477,14001,P0,36,74.43,5,0,0x0000000000000000,0,26,392
495040,1410,14001,P0,36,73.18,5,0,0x0000000000000000,0,26,392
495709,1485,14001,P0,36,72.65,4,0,0x0000000000000000,0,26,392
496391,1432,14001,P0,36,73.60,7,1,0x0000000000000000,0,26,392
497053,1432,14001,P0,36,74.05,5,0,0x0000000000000000,0,26,392
497694,1447,14001,P0,36,74.29,5,0,0x0000000000000000,0,26,392
498360,1357,14001,P0,36,73.82,5,0,0x0000000000000000,0,26,392
499026,1425,14001,P0,36,73.20,6,0,0x0000000000000000,0,26,392
499699,1455,14001,P0,36,73.84,5,0,0x0000000000000000,0,26,392
500342,1440,14001,P0,36,74.11,6,0,0x0000000000000000,0,26,392
501011,1432,14001,P0,36,73.53,6,0,0x0000000000000000,0,26,392
501681,1417,14001,P0,36,72.78,5,0,0x0000000000000000,0,26,392
502349,1432,14001,P0,36,72.86,5,0,0x0000000000000000,0,26,392
503015,1492,14001,P0,36,73.67,5,0,0x0000000000000000,0,26,392
503654,1485,14001,P0,36,74.52,5,0,0x0000000000000000,0,26,392
504287,1387,14001,P0,36,74.08,5,0,0x0000000000000000,0,26,392
504926,1440,14001,P0,36,73.56,4,0,0x0000000000000000,0,26,392
505576,1477,14001,P0,36,73.54,4,0,0x0000000000000000,0,26,392
506268,1372,14001,P0,36,73.27,6,0,0x0000000000000000,0,26,392
506909,1432,14001,P0,36,73.21,5,0,0x0000000000000000,0,26,392
507570,1372,14001,P0,36,73.33,6,0,0x0000000000000000,0,26,392
508221,1395,14001,P0,36,73.40,5,0,0x0000000000000000,0,26,392
508883,1440,14001,P0,36,73.43,4,0,0x0000000000000000,0,26,392
509541,1402,14001,P0,36,73.34,4,0,0x0000000000000000,0,26,392
510203,1440,14001,P0,36,73.07,5,0,0x0000000000000000,0,26,392
510883,1462,14001,P0,36,73.10,5,0,0x0000000000000000,0,26,392
511532,1500,14001,P0,36,73.36,4,0,0x0000000000000000,0,26,392
512207,1402,14001,P0,36,73.57,7,0,0x0000000000000000,0,26,392
512854,1440,14001,P0,36,73.74,5,0,0x0000000000000000,0,26,392
513505,1387,14001,P0,36,73.60,6,0,0x0000000000000000,0,26,392
514162,1320,14001,P0,36,72.39,5,0,0x0000000000000000,0,26,392
514797,1522,14001,P0,36,73.20,4,0,0x0000000000000000,0,26,392
515485,1357,14001,P0,36,73.30,6,0,0x0000000000000000,0,26,392
516150,1395,14001,P0,36,73.72,5,0,0x0000000000000000,0,26,392
516816,1462,14001,P0,36,73.83,5,0,0x0000000000000000,0,26,392
517474,1342,14001,P0,36,73.98,6,0,0x0000000000000000,0,26,392
518135,1365,14001,P0,36,74.07,6,0,0x0000000000000000,0,26,392
518802,1425,14001,P0,36,73.39,5,0,0x0000000000000000,0,26,392
519461,1402,14001,P0,36,73.54,7,0,0x0000000000000000,0,26,392
520099,1387,14001,P0,36,74.01,6,0,0x0000000000000000,0,26,392
520771,1357,14001,P0,36,73.16,4,0,0x0000000000000000,0,26,392
521449,1365,14001,P0,36,72.91,5,0,0x0000000000000000,0,26,392
522124,1350,14001,P0,36,73.33,6,0,0x0000000000000000,0,26,392
522816,1492,14001,P0,36,73.66,6,0,0x0000000000000000,0,26,392
523463,1432,14001,P0,36,74.41,5,0,0x0000000000000000,0,26,392
524128,1342,14001,P0,36,73.25,5,0,0x0000000000000000,0,26,392
524778,1477,14001,P0,36,73.12,4,0,0x0000000000000000,0,26,392
525450,1402,14001,P0,36,74.05,6,0,0x0000000000000000,0,26,392
526115,1425,14001,P0,36,73.95,6,0,0x0000000000000000,0,26,392
526783,1537,14001,P0,36,74.49,5,0,0x0000000000000000,0,26,392
527473,1365,14001,P0,36,74.43,6,0,0x0000000000000000,0,26,392
528130,1387,14001,P0,36,73.68,6,0,0x0000000000000000,0,26,392
528782,1372,14001,P0,36,73.36,4,0,0x0000000000000000,0,26,392
529451,1410,14001,P0,36,73.33,6,0,0x0000000000000000,0,26,392
530115,1417,14001,P0,36,73.75,7,0,0x0000000000000000,0,26,392
530777,1470,14001,P0,36,73.92,4,0,0x0000000000000000,0,26,392
531448,1380,14001,P0,36,73.87,7,0,0x0000000000000000,0,26,392
532113,1312,14001,P0,36,73.64,6,0,0x0000000000000000,0,26,392
532880,1410,14001,P0,36,73.54,4,0,0x0000000000000000,0,26,392
533559,1455,14001,P0,36,73.74,4,0,0x0000000000000000,0,26,392
534273,1365,14001,P0,36,73.99,7,0,0x0000000000000000,0,26,392
534914,1417,14001,P0,36,73.31,5,0,0x0000000000000000,0,26,392
535576,1470,14001,P0,36,73.57,4,0,0x0000000000000000,0,26,392
536217,1320,14001,P0,36,73.92,6,0,0x0000000000000000,0,26,392
536887,1372,14001,P0,36,72.76,4,0,0x0000000000000000,0,26,392
537545,1395,14001,P0,36,73.53,5,0,0x0000000000000000,0,26,392
538213,1342,14001,P0,36,73.21,6,0,0x0000000000000000,0,26,392
538882,1417,14001,P0,36,72.61,6,0,0x0000000000000000,0,26,392
539544,1485,14001,P0,36,73.72,4,0,0x0000000000000000,0,26,392
540226,1417,14001,P0,36,74.35,7,0,0x0000000000000000,0,26,392
540902,1387,14001,P0,36,73.67,5,0,0x0000000000000000,0,26,392
541551,1545,14001,P0,36,74.52,5,0,0x0000000000000000,0,26,392
542197,1387,14001,P0,36,74.83,7,0,0x0000000000000000,0,26,392
542869,1380,14001,P0,36,73.50,6,0,0x0000000000000000,0,26,392
543528,1440,14001,P0,36,73.56,5,0,0x0000000000000000,0,26,392
544227,1447,14001,P0,36,73.48,5,0,0x0000000000000000,0,26,392
544916,1455,14001,P0,36,73.86,4,0,0x0000000000000000,0,26,392
545558,1462,14001,P0,36,74.11,4,0,0x0000000000000000,0,26,392
546217,1432,14001,P0,36,74.40,6,0,0x0000000000000000,0,26,392
546858,1350,14001,P0,36,73.72,5,0,0x0000000000000000,0,26,392
547503,1350,14001,P0,36,73.84,6,0,0x0000000000000000,0,26,392
548203,1350,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392
548863,1410,14001,P0,36,74.49,6,0,0x0000000000000000,0,26,392
549537,1395,14001,P0,36,74.47,5,0,0x0000000000000000,0,26,392
550257,1402,14001,P0,36,74.39,6,0,0x0000000000000000,0,26,392
550906,1432,14001,P0,36,74.21,6,0,0x0000000000000000,0,26,392
551591,1395,14001,P0,36,72.44,3,0,0x0000000000000000,0,26,392
552270,1462,14001,P0,36,73.85,7,0,0x0000000000000000,0,26,392
552918,1447,14001,P0,36,73.71,4,0,0x0000000000000000,0,26,392
553559,1417,14001,P0,36,73.09,4,0,0x0000000000000000,0,26,392
554209,1387,14001,P0,36,72.80,6,0,0x0000000000000000,0,26,392
554973,1440,14001,P0,36,73.30,5,0,0x0000000000000000,0,26,392
555755,1402,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392
556438,1387,14001,P0,36,73.56,6,0,0x0000000000000000,0,26,392
557091,1432,14001,P0,36,73.53,5,0,0x0000000000000000,0,26,392
557800,1290,14001,P0,36,72.68,4,0,0x0000000000000000,0,26,392
558433,1440,14001,P0,36,73.17,6,0,0x0000000000000000,0,26,392
559086,1440,14001,P0,36,73.70,7,0,0x0000000000000000,0,26,392
559747,1425,14001,P0,36,73.76,5,0,0x0000000000000000,0,26,392
560381,1425,14001,P0,36,74.23,6,0,0x0000000000000000,0,26,392
561025,1357,14001,P0,36,73.72,5,0,0x0000000000000000,0,26,392
561680,1402,14001,P0,36,72.75,4,0,0x0000000000000000,0,26,392
562405,1417,14001,P0,36,72.77,7,1,0x0000000000000000,0,26,392
563091,1425,14001,P0,36,74.35,6,0,0x0000000000000000,0,26,392
563764,1470,14001,P0,36,73.59,4,0,0x0000000000000000,0,26,392
564430,1417,14001,P0,36,73.26,6,0,0x0000000000000000,0,26,392
565110,1440,14001,P0,36,73.85,6,0,0x0000000000000000,0,26,392
565795,1432,14001,P0,36,74.40,5,0,0x0000000000000000,0,26,392
566476,1432,14001,P0,36,74.33,6,0,0x0000000000000000,0,26,392
567126,1470,14001,P0,36,74.24,7,0,0x0000000000000000,0,26,392
567784,1395,14001,P0,36,73.69,5,0,0x0000000000000000,0,26,392
568454,1500,14001,P0,36,73.57,5,0,0x0000000000000000,0,26,392
569140,1432,14001,P0,36,73.06,5,0,0x0000000000000000,0,26,392
569822,1425,14001,P0,36,73.63,5,0,0x0000000000000000,0,26,392
570470,1395,14001,P0,36,73.46,5,0,0x0000000000000000,0,26,392
571119,1365,14001,P0,36,72.73,7,0,0x0000000000000000,0,26,392
571776,1372,14001,P0,36,72.90,6,0,0x0000000000000000,0,26,392
572428,1485,14001,P0,36,73.69,5,0,0x0000000000000000,0,26,392
573089,1447,14001,P0,36,73.80,5,0,0x0000000000000000,0,26,392
573742,1425,14001,P0,36,73.80,7,0,0x0000000000000000,0,26,392
574434,1470,14001,P0,36,73.70,6,0,0x0000000000000000,0,26,392
575155,1440,14001,P0,36,73.08,5,0,0x0000000000000000,0,26,392
575845,1380,14001,P0,36,73.35,5,0,0x0000000000000000,0,26,392.1
576488,1440,14001,P0,36,73.52,6,0,0x0000000000000000,0,26,392.1
577157,1500,14001,P0,36,73.43,6,0,0x0000000000000000,0,26,392.1
577837,1357,14001,P0,36,74.16,5,0,0x0000000000000000,0,26,392.1
578495,1372,14001,P0,36,73.81,6,0,0x0000000000000000,0,26,392.1
579138,1455,14001,P0,36,74.21,6,0,0x0000000000000000,0,26,392.1
579780,1372,14001,P0,36,73.23,4,0,0x0000000000000000,0,26,392.1
580467,1372,14001,P0,36,72.32,6,0,0x0000000000000000,0,26,392.1
581119,1395,14001,P0,36,71.74,5,0,0x0000000000000000,0,26,392.1
581785,1485,14001,P0,36,72.44,4,0,0x0000000000000000,0,26,392.1
582448,1357,14001,P0,36,72.80,6,0,0x0000000000000000,0,26,392.1
583105,1342,14001,P0,36,72.71,6,0,0x0000000000000000,0,26,392.1
583751,1507,14001,P0,36,72.80,5,0,0x0000000000000000,0,26,392.1
584406,1417,14001,P0,36,73.82,6,0,0x0000000000000000,0,26,392.1
585073,1425,14001,P0,36,73.88,6,0,0x0000000000000000,0,26,392.1
585712,1515,14001,P0,36,73.68,5,0,0x0000000000000000,0,26,392.1
586354,1380,14001,P0,36,73.65,5,0,0x0000000000000000,0,26,392.1
587021,1455,14001,P0,36,73.16,5,0,0x0000000000000000,0,26,392.1
587708,1545,14001,P0,36,73.66,5,0,0x0000000000000000,0,26,392.1
588369,1470,14001,P0,36,74.29,5,0,0x0000000000000000,0,26,392.1
589030,1387,14001,P0,36,73.80,6,0,0x0000000000000000,0,26,392.1
589695,1485,14001,P0,36,73.81,6,0,0x0000000000000000,0,26,392.1
590346,1365,14001,P0,36,73.79,5,0,0x0000000000000000,0,26,392.1
591024,1380,14001,P0,36,73.30,6,0,0x0000000000000000,0,26,392.1
591678,1560,14001,P0,36,74.35,6,0,0x0000000000000000,0,26,392.1
592343,1425,14001,P0,36,73.82,5,0,0x0000000000000000,0,26,392.1
593011,1447,14001,P0,36,73.11,5,0,0x0000000000000000,0,26,392.1
593673,1485,14001,P0,36,73.43,4,0,0x0000000000000000,0,26,392.1
594317,1402,14001,P0,36,73.21,5,0,0x0000000000000000,0,26,392.1
594978,1440,14001,P0,36,73.05,5,0,0x0000000000000000,0,26,392.1
595659,1462,14001,P0,36,75.56,5,0,0x0000000000000000,0,26,392.1
596340,1477,14001,P0,36,75.94,6,0,0x0000000000000000,0,26,392.1
597054,1515,14001,P0,36,74.14,4,0,0x0000000000000000,0,26,392.1
597721,1837,14001,P0,36,77.34,7,0,0x0000000000000000,0,26,392.1
598404,1815,14001,P0,36,80.84,6,0,0x0000000000000000,0,26,392.1
599073,1507,14001,P0,36,74.28,6,0,0x0000000000000000,0,26,392.1
599790,1537,14001,P0,36,74.27,6,0,0x0000000000000000,0,26,392.1
600446,1792,14001,P0,36,76.83,6,0,0x0000000000000000,0,26,392.1
601105,1477,14001,P0,36,74.49,6,0,0x0000000000000000,0,26,392.1
601755,1515,14001,P0,36,73.95,5,0,0x0000000000000000,0,26,392.1
602391,1575,14001,P0,36,74.64,6,0,0x0000000000000000,0,26,392.1
603098,1372,14001,P0,36,73.28,5,0,0x0000000000000000,0,26,392.1
603739,1447,14001,P0,36,72.86,5,0,0x0000000000000000,0,26,392.1
604379,1372,14001,P0,36,73.08,8,0,0x0000000000000000,0,26,392.1
605054,1447,14001,P0,36,74.52,6,0,0x0000000000000000,0,26,392.1
605715,1462,14001,P0,36,74.70,5,0,0x0000000000000000,0,26,392.1
606386,1447,14001,P0,36,75.16,7,0,0x0000000000000000,0,26,392.1
607048,1477,14001,P0,36,74.92,6,0,0x0000000000000000,0,26,392.1
607712,1470,14001,P0,36,74.43,5,0,0x0000000000000000,0,26,392.1
608379,1522,14001,P0,36,75.11,7,1,0x0000000000000000,0,26,392.1
609137,1470,14001,P0,36,74.54,6,0,0x0000000000000000,0,26,392.1
609802,1455,14001,P0,36,73.40,4,0,0x0000000000000000,0,26,392.1
610545,1365,14001,P0,36,73.26,6,0,0x0000000000000000,0,26,392.1
611212,1447,14001,P0,36,74.63,6,0,0x0000000000000000,0,26,392.1
611876,1485,14001,P0,36,75.55,6,0,0x0000000000000000,0,26,392.1
612537,1462,14001,P0,36,75.91,5,0,0x0000000000000000,0,26,392.1
613222,1425,14001,P0,36,74.82,5,0,0x0000000000000000,0,26,392.1
613895,1567,14001,P0,36,75.39,6,0,0x0000000000000000,0,26,392.1
614553,1560,14001,P0,36,75.10,6,0,0x0000000000000000,0,26,392.1
615211,1462,14001,P0,36,74.35,6,0,0x0000000000000000,0,26,392.1
615882,1470,14001,P0,36,73.34,6,0,0x0000000000000000,0,26,392.1
616547,1402,14001,P0,36,73.39,6,0,0x0000000000000000,0,26,392.1
617188,1432,14001,P0,36,73.16,7,0,0x0000000000000000,0,26,392.1
617850,1447,14001,P0,36,74.33,6,0,0x0000000000000000,0,26,392.1
618513,1462,14001,P0,36,74.36,6,0,0x0000000000000000,0,26,392.1
619171,1507,14001,P0,36,75.52,6,0,0x0000000000000000,0,26,392.1
619838,1410,14001,P0,36,73.72,6,0,0x0000000000000000,0,26,392.1
620486,1492,14001,P0,36,73.83,7,0,0x0000000000000000,0,26,392.1
621218,1425,14001,P0,36,73.76,6,0,0x0000000000000000,0,26,392.1
621907,1485,14001,P0,36,73.90,5,0,0x0000000000000000,0,26,392.1
622554,1417,14001,P0,36,73.95,6,0,0x0000000000000000,0,26,392.1
623223,1425,14001,P0,36,73.90,6,0,0x0000000000000000,0,26,392.1
623882,1552,14001,P0,36,74.09,5,0,0x0000000000000000,0,26,392.1
624537,1477,14001,P0,36,74.64,6,0,0x0000000000000000,0,26,392.1
625187,1425,14001,P0,36,74.54,5,0,0x0000000000000000,0,26,392.1
625916,1447,14001,P0,36,73.83,5,0,0x0000000000000000,0,26,392.1
626579,1447,14001,P0,36,74.23,5,0,0x0000000000000000,0,26,392.1
627245,1455,14001,P0,36,73.99,6,0,0x0000000000000000,0,26,392.1
627926,1372,14001,P0,36,73.58,5,0,0x0000000000000000,0,26,392.1
628592,1447,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392.1
629278,1492,14001,P0,36,73.98,6,0,0x0000000000000000,0,26,392.1
629942,1440,14001,P0,36,73.64,4,0,0x0000000000000000,0,26,392.1
630596,1432,14001,P0,36,73.64,5,0,0x0000000000000000,0,26,392.1
631250,1477,14001,P0,36,73.84,7,0,0x0000000000000000,0,26,392.1
631923,1462,14001,P0,36,74.00,5,0,0x0000000000000000,0,26,392.1
632580,1432,14001,P0,36,73.65,5,0,0x0000000000000000,0,26,392.1
633257,1462,14001,P0,36,73.85,5,0,0x0000000000000000,0,26,392.1
633925,1432,14001,P0,36,73.47,7,0,0x0000000000000000,0,26,392.1
634589,1417,14001,P0,36,73.53,7,0,0x0000000000000000,0,26,392.1
635261,1462,14001,P0,36,74.39,6,0,0x0000000000000000,0,26,392.1
635903,1485,14001,P0,36,75.19,7,0,0x0000000000000000,0,26,392.1
636834,1492,14001,P0,36,74.11,5,0,0x0000000000000000,0,26,392.1
637480,1507,14001,P0,36,74.95,6,0,0x0000000000000000,0,26,392.1
638148,1522,14001,P0,36,74.91,8,1,0x0000000000000000,0,26,392.1
638807,1455,14001,P0,36,74.02,6,0,0x0000000000000000,0,26,392.1
639464,1440,14001,P0,36,73.80,7,0,0x0000000000000000,0,26,392.1
640156,1365,14001,P0,36,73.42,5,0,0x0000000000000000,0,26,392.1
640823,1417,14001,P0,36,73.50,6,0,0x0000000000000000,0,26,392.1
641491,1447,14001,P0,36,74.41,7,0,0x0000000000000000,0,26,392.1
642174,1627,14001,P0,36,78.22,6,0,0x0000000000000000,0,26,392.1
642844,1522,14001,P0,36,76.32,6,0,0x0000000000000000,0,26,392.1
643514,1500,14001,P0,36,74.30,6,0,0x0000000000000000,0,26,392.1
644168,1477,14001,P0,36,74.62,6,0,0x0000000000000000,0,26,392.1
644828,1425,14001,P0,36,74.29,6,0,0x0000000000000000,0,26,392.1
645487,1477,14001,P0,36,74.29,6,0,0x0000000000000000,0,26,392.1
646151,2220,14001,P0,36,85.34,9,1,0x0000000000000000,0,26,392.1
646828,1837,14001,P0,36,84.54,8,0,0x0000000000000000,0,26,392.1
647469,1717,14001,P0,36,78.22,6,0,0x0000000000000000,0,26,392.1
648339,1642,14001,P0,36,77.00,7,1,0x0000000000000000,0,26,392.1
649007,1627,14001,P0,36,77.11,7,0,0x0000000000000000,0,26,392.1
649649,1507,14001,P0,36,75.20,7,1,0x0000000000000000,0,26,392.1
