timestamp_ms,sm_clock_mhz,mem_clock_mhz,pstate,temp_c,power_w,util_gpu_pct,util_mem_pct,throttle_reasons,proc_cpu_pct,proc_threads,proc_workingset_mb
518859,1410,14001,P0,41,75.17,4,0,0x0000000000000000,0,26,397.6
519506,1432,14001,P0,41,74.83,4,0,0x0000000000000000,0,26,397.6
520186,1342,14001,P0,41,75.22,5,0,0x0000000000000000,0,26,397.6
520840,1425,14001,P0,41,75.28,4,0,0x0000000000000000,0,26,397.6
521500,1372,14001,P0,41,74.64,4,0,0x0000000000000000,0,26,397.6
522163,1350,14001,P0,41,75.00,5,0,0x0000000000000000,0,26,397.6
522830,1440,14001,P0,41,75.00,5,0,0x0000000000000000,0,26,397.6
523484,1432,14001,P0,41,74.63,5,0,0x0000000000000000,0,26,397.6
524130,1327,14001,P0,41,75.45,5,0,0x0000000000000000,0,26,397.6
524790,1410,14001,P0,41,75.62,5,0,0x0000000000000000,0,26,397.6
525453,1372,14001,P0,41,73.96,6,0,0x0000000000000000,0,26,397.6
526128,1342,14001,P0,41,74.37,5,0,0x0000000000000000,0,26,397.6
526792,1432,14001,P0,41,75.12,5,0,0x0000000000000000,0,26,397.6
527459,1440,14001,P0,41,75.24,5,0,0x0000000000000000,0,26,397.6
528124,1380,14001,P0,41,75.33,5,0,0x0000000000000000,0,26,397.6
528764,1455,14001,P0,41,75.74,5,0,0x0000000000000000,0,26,397.6
529447,1432,14001,P0,41,75.11,5,0,0x0000000000000000,0,26,397.6
530101,1425,14001,P0,41,76.34,5,0,0x0000000000000000,0,26,397.6
530765,1425,14001,P0,41,75.98,4,0,0x0000000000000000,0,26,397.6
531433,1507,14001,P0,41,76.85,5,0,0x0000000000000000,0,26,397.6
532096,1402,14001,P0,41,75.54,5,0,0x0000000000000000,0,26,397.6
532745,1357,14001,P0,41,74.85,5,0,0x0000000000000000,0,26,397.6
533384,1395,14001,P0,40,75.12,5,0,0x0000000000000000,0,26,397.6
534059,1365,14001,P0,40,74.45,5,0,0x0000000000000000,0,26,397.6
534708,1522,14001,P0,41,75.74,5,0,0x0000000000000000,0,26,397.6
535358,1365,14001,P0,40,75.85,5,0,0x0000000000000000,0,26,397.6
536014,1305,14001,P0,40,74.30,3,0,0x0000000000000000,0,26,397.6
536656,1380,14001,P0,40,74.05,5,0,0x0000000000000000,0,26,397.6
537331,1342,14001,P0,40,74.79,5,0,0x0000000000000000,0,26,397.6
538041,1455,14001,P0,40,75.83,6,0,0x0000000000000000,0,26,397.6
538748,1500,14001,P0,40,76.19,5,0,0x0000000000000000,0,26,397.6
539392,1507,14001,P0,40,75.69,5,0,0x0000000000000000,0,26,397.6
540243,1545,14001,P0,40,75.93,5,0,0x0000000000000000,0,26,397.6
540896,1440,14001,P0,40,75.19,5,1,0x0000000000000000,0,26,397.6
541551,1447,14001,P0,40,75.36,4,0,0x0000000000000000,0,26,397.6
542190,1417,14001,P0,40,75.33,5,0,0x0000000000000000,0,26,397.6
542871,1440,14001,P0,40,76.01,4,0,0x0000000000000000,0,26,397.6
543538,1462,14001,P0,40,75.37,6,0,0x0000000000000000,0,26,397.6
544206,1455,14001,P0,40,75.67,5,0,0x0000000000000000,0,26,397.6
