2026/09/15 15:09:27.440, 1 %, 70.21 W, 28944 MiB
2026/09/15 15:09:28.441, 1 %, 68.34 W, 28944 MiB
2026/09/15 15:09:29.442, 1 %, 68.77 W, 28978 MiB
2026/09/15 15:09:30.442, 89 %, 332.49 W, 28978 MiB
2026/09/15 15:09:31.443, 2 %, 215.86 W, 28946 MiB
2026/09/15 15:09:32.444, 1 %, 69.19 W, 28946 MiB
2026/09/15 15:09:33.444, 1 %, 68.39 W, 28945 MiB
2026/09/15 15:09:34.445, 1 %, 68.48 W, 28945 MiB
2026/09/15 15:09:35.446, 1 %, 68.79 W, 28945 MiB
2026/09/15 15:09:36.446, 0 %, 68.63 W, 28977 MiB
2026/09/15 15:09:37.447, 97 %, 264.07 W, 28997 MiB
2026/09/15 15:09:38.448, 97 %, 351.00 W, 29231 MiB
2026/09/15 15:09:39.448, 97 %, 343.61 W, 29231 MiB
2026/09/15 15:09:40.449, 99 %, 338.60 W, 29231 MiB
2026/09/15 15:09:41.449, 98 %, 337.45 W, 29012 MiB
2026/09/15 15:09:42.450, 98 %, 332.93 W, 29194 MiB
2026/09/15 15:09:43.451, 99 %, 231.23 W, 29194 MiB
2026/09/15 15:09:44.451, 2 %, 204.20 W, 28966 MiB
2026/09/15 15:09:45.452, 1 %, 70.25 W, 28966 MiB
2026/09/15 15:09:46.453, 1 %, 69.19 W, 28957 MiB
2026/09/15 15:09:47.454, 1 %, 69.40 W, 28955 MiB
2026/09/15 15:09:48.454, 1 %, 69.29 W, 28955 MiB
2026/09/15 15:09:49.455, 2 %, 69.10 W, 28955 MiB
2026/09/15 15:09:50.456, 3 %, 68.88 W, 28937 MiB
2026/09/15 15:09:51.456, 3 %, 68.76 W, 28937 MiB
2026/09/15 15:09:52.457, 2 %, 68.75 W, 28937 MiB
2026/09/15 15:09:53.458, 1 %, 68.88 W, 28937 MiB
2026/09/15 15:09:54.458, 1 %, 68.72 W, 28937 MiB
2026/09/15 15:09:55.459, 1 %, 68.49 W, 28937 MiB
2026/09/15 15:09:56.459, 1 %, 68.55 W, 28937 MiB
2026/09/15 15:09:57.459, 2 %, 68.54 W, 28937 MiB
2026/09/15 15:09:58.460, 1 %, 68.68 W, 28937 MiB
2026/09/15 15:09:59.461, 2 %, 68.49 W, 28937 MiB
2026/09/15 15:10:00.461, 1 %, 68.54 W, 28937 MiB
2026/09/15 15:10:01.461, 2 %, 68.54 W, 28937 MiB
2026/09/15 15:10:02.462, 1 %, 68.46 W, 28937 MiB
