2026/09/15 14:36:00.082, 99 %, 319.42 W, 29745 MiB
2026/09/15 14:36:01.087, 96 %, 355.32 W, 29745 MiB
2026/09/15 14:36:02.094, 99 %, 349.07 W, 29713 MiB
2026/09/15 14:36:03.098, 98 %, 342.19 W, 29745 MiB
2026/09/15 14:36:04.105, 98 %, 336.33 W, 29745 MiB
2026/09/15 14:36:05.110, 98 %, 334.24 W, 29745 MiB
2026/09/15 14:36:06.114, 99 %, 330.05 W, 29745 MiB
2026/09/15 14:36:07.119, 98 %, 324.45 W, 29941 MiB
2026/09/15 14:36:08.121, 97 %, 322.26 W, 29745 MiB
2026/09/15 14:36:09.122, 99 %, 358.82 W, 29745 MiB
2026/09/15 14:36:10.129, 99 %, 352.29 W, 29745 MiB
2026/09/15 14:36:11.136, 99 %, 343.84 W, 29745 MiB
2026/09/15 14:36:12.140, 95 %, 336.78 W, 29745 MiB
2026/09/15 14:36:13.145, 99 %, 335.86 W, 29713 MiB
2026/09/15 14:36:14.153, 99 %, 331.36 W, 29745 MiB
2026/09/15 14:36:15.157, 98 %, 328.62 W, 29888 MiB
