2026/09/15 15:02:54.061, 3 %, 71.68 W, 28952 MiB
2026/09/15 15:02:55.063, 3 %, 69.82 W, 28952 MiB
2026/09/15 15:02:56.066, 1 %, 69.30 W, 28950 MiB
2026/09/15 15:02:57.066, 98 %, 272.03 W, 28965 MiB
2026/09/15 15:02:58.067, 1 %, 265.27 W, 28933 MiB
2026/09/15 15:02:59.067, 2 %, 69.55 W, 28933 MiB
2026/09/15 15:03:00.068, 2 %, 69.49 W, 28932 MiB
2026/09/15 15:03:01.069, 2 %, 69.04 W, 28922 MiB
2026/09/15 15:03:02.070, 0 %, 68.39 W, 28925 MiB
2026/09/15 15:03:03.071, 1 %, 68.96 W, 28925 MiB
2026/09/15 15:03:04.071, 97 %, 225.13 W, 28955 MiB
2026/09/15 15:03:05.072, 95 %, 353.92 W, 28955 MiB
2026/09/15 15:03:06.073, 95 %, 363.08 W, 29183 MiB
2026/09/15 15:03:07.073, 98 %, 341.81 W, 29225 MiB
2026/09/15 15:03:08.074, 98 %, 344.82 W, 29453 MiB
2026/09/15 15:03:09.075, 99 %, 327.55 W, 29191 MiB
2026/09/15 15:03:10.075, 99 %, 231.30 W, 29191 MiB
2026/09/15 15:03:11.076, 2 %, 123.27 W, 28976 MiB
2026/09/15 15:03:12.076, 1 %, 69.16 W, 28947 MiB
2026/09/15 15:03:13.077, 1 %, 69.11 W, 28949 MiB
2026/09/15 15:03:14.078, 2 %, 69.37 W, 28949 MiB
2026/09/15 15:03:15.078, 2 %, 69.20 W, 28949 MiB
2026/09/15 15:03:16.080, 2 %, 68.98 W, 28938 MiB
2026/09/15 15:03:17.080, 2 %, 68.89 W, 28938 MiB
2026/09/15 15:03:18.080, 1 %, 69.09 W, 28938 MiB
2026/09/15 15:03:19.081, 1 %, 68.76 W, 28938 MiB
2026/09/15 15:03:20.082, 2 %, 69.15 W, 28934 MiB
2026/09/15 15:03:21.082, 4 %, 69.55 W, 28934 MiB
2026/09/15 15:03:22.082, 2 %, 69.42 W, 28933 MiB
2026/09/15 15:03:23.083, 2 %, 69.18 W, 28933 MiB
2026/09/15 15:03:24.083, 2 %, 69.29 W, 28933 MiB
2026/09/15 15:03:25.083, 2 %, 69.02 W, 28933 MiB
2026/09/15 15:03:26.084, 2 %, 68.83 W, 28933 MiB
2026/09/15 15:03:27.084, 1 %, 69.28 W, 28933 MiB
2026/09/15 15:03:28.085, 2 %, 69.01 W, 28933 MiB
2026/09/15 15:03:29.085, 2 %, 68.96 W, 28933 MiB
2026/09/15 15:03:30.085, 1 %, 68.84 W, 28933 MiB
2026/09/15 15:03:31.086, 2 %, 68.71 W, 28933 MiB
2026/09/15 15:03:32.086, 2 %, 68.91 W, 28933 MiB
2026/09/15 15:03:33.087, 2 %, 68.43 W, 28933 MiB
2026/09/15 15:03:34.088, 2 %, 68.69 W, 28933 MiB
2026/09/15 15:03:35.089, 1 %, 68.43 W, 28933 MiB
2026/09/15 15:03:36.089, 1 %, 68.12 W, 28933 MiB
2026/09/15 15:03:37.089, 1 %, 68.36 W, 28932 MiB
2026/09/15 15:03:38.091, 1 %, 68.35 W, 28932 MiB
2026/09/15 15:03:39.091, 2 %, 68.22 W, 28932 MiB
2026/09/15 15:03:40.092, 2 %, 68.38 W, 28932 MiB
2026/09/15 15:03:41.092, 1 %, 68.53 W, 28932 MiB
2026/09/15 15:03:42.093, 2 %, 68.56 W, 28932 MiB
2026/09/15 15:03:43.093, 1 %, 68.31 W, 28932 MiB
2026/09/15 15:03:44.093, 1 %, 68.04 W, 28932 MiB
2026/09/15 15:03:45.094, 1 %, 68.34 W, 28932 MiB
2026/09/15 15:03:46.095, 2 %, 68.29 W, 28932 MiB
2026/09/15 15:03:47.096, 1 %, 68.11 W, 28932 MiB
2026/09/15 15:03:48.097, 1 %, 68.14 W, 28932 MiB
2026/09/15 15:03:49.098, 2 %, 68.16 W, 28932 MiB
2026/09/15 15:03:50.098, 1 %, 68.04 W, 28932 MiB
2026/09/15 15:03:51.100, 1 %, 68.30 W, 28932 MiB
2026/09/15 15:03:52.100, 2 %, 68.44 W, 28932 MiB
2026/09/15 15:03:53.101, 2 %, 68.29 W, 28932 MiB
2026/09/15 15:03:54.101, 5 %, 68.65 W, 28966 MiB
2026/09/15 15:03:55.102, 6 %, 68.88 W, 28977 MiB
2026/09/15 15:03:56.103, 2 %, 68.58 W, 28977 MiB
2026/09/15 15:03:57.103, 3 %, 68.26 W, 28977 MiB
2026/09/15 15:03:58.104, 3 %, 68.97 W, 28970 MiB
2026/09/15 15:03:59.104, 2 %, 69.08 W, 28962 MiB
2026/09/15 15:04:00.104, 1 %, 68.23 W, 28964 MiB
2026/09/15 15:04:01.105, 2 %, 68.30 W, 28955 MiB
2026/09/15 15:04:02.106, 1 %, 68.02 W, 28955 MiB
2026/09/15 15:04:03.106, 3 %, 68.16 W, 28955 MiB
2026/09/15 15:04:04.107, 2 %, 68.02 W, 28946 MiB
2026/09/15 15:04:05.107, 2 %, 68.19 W, 28946 MiB
2026/09/15 15:04:06.108, 5 %, 68.19 W, 28975 MiB
2026/09/15 15:04:07.108, 1 %, 68.33 W, 28975 MiB
2026/09/15 15:04:08.108, 2 %, 68.09 W, 28975 MiB
2026/09/15 15:04:09.109, 3 %, 68.72 W, 28966 MiB
2026/09/15 15:04:10.109, 1 %, 68.59 W, 28960 MiB
2026/09/15 15:04:11.110, 2 %, 68.44 W, 28938 MiB
2026/09/15 15:04:12.111, 5 %, 68.49 W, 28961 MiB
2026/09/15 15:04:13.111, 5 %, 68.63 W, 28972 MiB
2026/09/15 15:04:14.112, 5 %, 68.81 W, 28972 MiB
2026/09/15 15:04:15.113, 2 %, 68.21 W, 28972 MiB
2026/09/15 15:04:16.113, 2 %, 67.95 W, 28972 MiB
2026/09/15 15:04:17.115, 3 %, 68.84 W, 28971 MiB
2026/09/15 15:04:18.115, 2 %, 68.88 W, 28958 MiB
2026/09/15 15:04:19.116, 98 %, 294.27 W, 29235 MiB
2026/09/15 15:04:20.116, 99 %, 344.10 W, 29459 MiB
2026/09/15 15:04:21.117, 96 %, 343.77 W, 29915 MiB
2026/09/15 15:04:22.118, 90 %, 338.35 W, 29915 MiB
2026/09/15 15:04:23.118, 98 %, 333.85 W, 29915 MiB
2026/09/15 15:04:24.119, 98 %, 335.35 W, 29846 MiB
2026/09/15 15:04:25.120, 99 %, 329.86 W, 29869 MiB
2026/09/15 15:04:26.121, 99 %, 326.37 W, 29853 MiB
2026/09/15 15:04:27.121, 97 %, 322.17 W, 29885 MiB
2026/09/15 15:04:28.121, 99 %, 319.17 W, 29896 MiB
2026/09/15 15:04:29.121, 99 %, 305.08 W, 30094 MiB
2026/09/15 15:04:30.122, 98 %, 317.34 W, 29872 MiB
2026/09/15 15:04:31.123, 99 %, 343.19 W, 29904 MiB
2026/09/15 15:04:32.124, 98 %, 336.49 W, 29904 MiB
2026/09/15 15:04:33.124, 98 %, 325.19 W, 29904 MiB
2026/09/15 15:04:34.124, 98 %, 323.56 W, 29901 MiB
2026/09/15 15:04:35.125, 98 %, 324.67 W, 29891 MiB
2026/09/15 15:04:36.126, 99 %, 321.85 W, 29891 MiB
2026/09/15 15:04:37.127, 96 %, 318.85 W, 29891 MiB
2026/09/15 15:04:38.127, 98 %, 301.77 W, 29891 MiB
2026/09/15 15:04:39.128, 98 %, 344.06 W, 29902 MiB
2026/09/15 15:04:40.129, 99 %, 344.83 W, 29910 MiB
2026/09/15 15:04:41.130, 98 %, 335.12 W, 29899 MiB
2026/09/15 15:04:42.131, 62 %, 320.77 W, 29899 MiB
2026/09/15 15:04:43.133, 99 %, 307.42 W, 29899 MiB
2026/09/15 15:04:44.133, 99 %, 324.93 W, 29853 MiB
2026/09/15 15:04:45.135, 99 %, 323.01 W, 29885 MiB
2026/09/15 15:04:46.136, 98 %, 311.43 W, 29885 MiB
2026/09/15 15:04:47.137, 94 %, 349.33 W, 29853 MiB
2026/09/15 15:04:48.137, 98 %, 344.37 W, 29885 MiB
2026/09/15 15:04:49.138, 99 %, 336.35 W, 29885 MiB
2026/09/15 15:04:50.139, 99 %, 335.19 W, 29884 MiB
2026/09/15 15:04:51.140, 99 %, 328.24 W, 29885 MiB
2026/09/15 15:04:52.140, 98 %, 322.55 W, 29921 MiB
