2026/09/15 14:36:49.364, 0 %, 70.63 W, 28745 MiB
2026/09/15 14:36:50.368, 0 %, 69.07 W, 28745 MiB
2026/09/15 14:36:51.372, 77 %, 89.82 W, 28779 MiB
2026/09/15 14:36:52.376, 97 %, 366.05 W, 28975 MiB
2026/09/15 14:36:53.381, 1 %, 146.38 W, 28747 MiB
2026/09/15 14:36:54.388, 0 %, 69.24 W, 28747 MiB
2026/09/15 14:36:55.395, 0 %, 68.95 W, 28747 MiB
2026/09/15 14:36:56.404, 1 %, 68.94 W, 28747 MiB
2026/09/15 14:36:57.407, 2 %, 69.12 W, 28747 MiB
2026/09/15 14:36:58.411, 99 %, 201.08 W, 28779 MiB
2026/09/15 14:36:59.417, 98 %, 361.76 W, 29007 MiB
2026/09/15 14:37:00.423, 99 %, 347.70 W, 29007 MiB
2026/09/15 14:37:01.427, 98 %, 354.39 W, 28779 MiB
2026/09/15 14:37:02.432, 99 %, 357.00 W, 29007 MiB
2026/09/15 14:37:03.435, 99 %, 328.53 W, 28975 MiB
2026/09/15 14:37:04.437, 98 %, 233.76 W, 28975 MiB
2026/09/15 14:37:05.440, 2 %, 198.09 W, 28747 MiB
2026/09/15 14:37:06.447, 0 %, 69.83 W, 28747 MiB
2026/09/15 14:37:07.450, 0 %, 69.51 W, 28747 MiB
2026/09/15 14:37:08.455, 1 %, 69.51 W, 28747 MiB
2026/09/15 14:37:09.458, 1 %, 68.99 W, 28747 MiB
2026/09/15 14:37:10.463, 1 %, 69.46 W, 28747 MiB
2026/09/15 14:37:11.467, 0 %, 69.32 W, 28747 MiB
2026/09/15 14:37:12.469, 0 %, 69.32 W, 28747 MiB
2026/09/15 14:37:13.473, 0 %, 69.28 W, 28747 MiB
2026/09/15 14:37:14.479, 0 %, 69.34 W, 28747 MiB
2026/09/15 14:37:15.481, 0 %, 69.36 W, 28747 MiB
2026/09/15 14:37:16.483, 0 %, 69.26 W, 28750 MiB
2026/09/15 14:37:17.486, 0 %, 69.21 W, 28747 MiB
2026/09/15 14:37:18.490, 1 %, 69.13 W, 28747 MiB
2026/09/15 14:37:19.495, 1 %, 69.19 W, 28747 MiB
2026/09/15 14:37:20.500, 0 %, 69.18 W, 28747 MiB
2026/09/15 14:37:21.505, 1 %, 69.16 W, 28747 MiB
2026/09/15 14:37:22.511, 0 %, 68.87 W, 28747 MiB
2026/09/15 14:37:23.516, 1 %, 69.14 W, 28747 MiB
2026/09/15 14:37:24.520, 0 %, 68.95 W, 28747 MiB
2026/09/15 14:37:25.521, 0 %, 69.10 W, 28747 MiB
2026/09/15 14:37:26.526, 0 %, 68.88 W, 28747 MiB
2026/09/15 14:37:27.532, 1 %, 68.81 W, 28747 MiB
2026/09/15 14:37:28.536, 1 %, 68.87 W, 28747 MiB
2026/09/15 14:37:29.541, 0 %, 68.86 W, 28747 MiB
2026/09/15 14:37:30.547, 0 %, 68.85 W, 28747 MiB
2026/09/15 14:37:31.552, 0 %, 68.89 W, 28747 MiB
2026/09/15 14:37:32.554, 0 %, 68.92 W, 28747 MiB
2026/09/15 14:37:33.559, 1 %, 68.88 W, 28747 MiB
2026/09/15 14:37:34.567, 0 %, 68.92 W, 28747 MiB
2026/09/15 14:37:35.569, 0 %, 69.08 W, 28747 MiB
2026/09/15 14:37:36.575, 1 %, 68.78 W, 28747 MiB
2026/09/15 14:37:37.580, 1 %, 68.67 W, 28747 MiB
2026/09/15 14:37:38.583, 1 %, 68.60 W, 28747 MiB
2026/09/15 14:37:39.590, 1 %, 68.59 W, 28747 MiB
2026/09/15 14:37:40.597, 0 %, 68.66 W, 28747 MiB
2026/09/15 14:37:41.599, 0 %, 68.89 W, 28747 MiB
2026/09/15 14:37:42.600, 1 %, 68.71 W, 28747 MiB
2026/09/15 14:37:43.605, 1 %, 68.78 W, 28747 MiB
2026/09/15 14:37:44.608, 0 %, 68.83 W, 28747 MiB
2026/09/15 14:37:45.611, 0 %, 68.67 W, 28747 MiB
2026/09/15 14:37:46.615, 1 %, 68.58 W, 28747 MiB
2026/09/15 14:37:47.618, 1 %, 68.40 W, 28747 MiB
2026/09/15 14:37:48.625, 0 %, 68.47 W, 28747 MiB
2026/09/15 14:37:49.632, 0 %, 68.12 W, 28747 MiB
2026/09/15 14:37:50.641, 0 %, 68.32 W, 28747 MiB
2026/09/15 14:37:51.647, 0 %, 68.37 W, 28747 MiB
2026/09/15 14:37:52.650, 0 %, 68.18 W, 28747 MiB
