2026/09/15 14:49:46.196, 1 %, 71.38 W, 28949 MiB
2026/09/15 14:49:47.204, 2 %, 69.15 W, 28959 MiB
2026/09/15 14:49:48.210, 1 %, 69.27 W, 28990 MiB
2026/09/15 14:49:49.215, 98 %, 327.90 W, 28990 MiB
2026/09/15 14:49:50.218, 2 %, 223.29 W, 28958 MiB
2026/09/15 14:49:51.223, 0 %, 69.46 W, 28958 MiB
2026/09/15 14:49:52.228, 1 %, 68.88 W, 28958 MiB
2026/09/15 14:49:53.230, 1 %, 68.86 W, 28958 MiB
2026/09/15 14:49:54.237, 2 %, 68.77 W, 28952 MiB
2026/09/15 14:49:55.239, 51 %, 82.82 W, 28981 MiB
2026/09/15 14:49:56.244, 97 %, 352.67 W, 29177 MiB
2026/09/15 14:49:57.250, 98 %, 347.27 W, 29209 MiB
2026/09/15 14:49:58.257, 94 %, 343.43 W, 28981 MiB
2026/09/15 14:49:59.261, 97 %, 355.92 W, 29209 MiB
2026/09/15 14:50:00.268, 98 %, 343.77 W, 29404 MiB
2026/09/15 14:50:01.274, 99 %, 278.12 W, 29170 MiB
2026/09/15 14:50:02.279, 99 %, 231.00 W, 28942 MiB
2026/09/15 14:50:03.285, 2 %, 101.45 W, 28942 MiB
2026/09/15 14:50:04.291, 1 %, 69.49 W, 28942 MiB
2026/09/15 14:50:05.295, 1 %, 69.44 W, 28942 MiB
2026/09/15 14:50:06.299, 2 %, 68.68 W, 28942 MiB
2026/09/15 14:50:07.304, 1 %, 69.09 W, 28948 MiB
2026/09/15 14:50:08.310, 1 %, 69.21 W, 28949 MiB
2026/09/15 14:50:09.316, 1 %, 69.12 W, 28949 MiB
2026/09/15 14:50:10.320, 1 %, 69.00 W, 28949 MiB
2026/09/15 14:50:11.330, 2 %, 68.98 W, 28949 MiB
2026/09/15 14:50:12.334, 2 %, 68.86 W, 28949 MiB
2026/09/15 14:50:13.340, 2 %, 68.78 W, 28949 MiB
2026/09/15 14:50:14.346, 1 %, 68.75 W, 28949 MiB
2026/09/15 14:50:15.351, 2 %, 68.63 W, 28949 MiB
2026/09/15 14:50:16.360, 1 %, 68.97 W, 28949 MiB
2026/09/15 14:50:17.366, 2 %, 68.27 W, 28949 MiB
2026/09/15 14:50:18.377, 2 %, 68.66 W, 28949 MiB
2026/09/15 14:50:19.383, 1 %, 68.53 W, 28946 MiB
2026/09/15 14:50:20.389, 1 %, 68.54 W, 28946 MiB
2026/09/15 14:50:21.393, 2 %, 68.71 W, 28942 MiB
2026/09/15 14:50:22.397, 2 %, 68.65 W, 28942 MiB
2026/09/15 14:50:23.402, 2 %, 68.84 W, 28942 MiB
2026/09/15 14:50:24.410, 1 %, 68.55 W, 28942 MiB
2026/09/15 14:50:25.420, 2 %, 68.44 W, 28942 MiB
2026/09/15 14:50:26.424, 2 %, 68.39 W, 28949 MiB
2026/09/15 14:50:27.430, 2 %, 68.28 W, 28949 MiB
2026/09/15 14:50:28.437, 2 %, 68.44 W, 28949 MiB
2026/09/15 14:50:29.440, 1 %, 68.02 W, 28949 MiB
2026/09/15 14:50:30.447, 1 %, 68.17 W, 28949 MiB
2026/09/15 14:50:31.454, 2 %, 68.25 W, 28949 MiB
2026/09/15 14:50:32.460, 1 %, 68.05 W, 28949 MiB
2026/09/15 14:50:33.465, 2 %, 68.11 W, 28949 MiB
2026/09/15 14:50:34.467, 0 %, 67.85 W, 28948 MiB
2026/09/15 14:50:35.477, 0 %, 67.43 W, 28948 MiB
2026/09/15 14:50:36.484, 1 %, 67.70 W, 28955 MiB
2026/09/15 14:50:37.489, 2 %, 67.74 W, 28964 MiB
2026/09/15 14:50:38.492, 1 %, 67.51 W, 28964 MiB
2026/09/15 14:50:39.494, 2 %, 67.54 W, 28959 MiB
2026/09/15 14:50:40.497, 1 %, 67.88 W, 28959 MiB
2026/09/15 14:50:41.506, 1 %, 67.79 W, 28959 MiB
2026/09/15 14:50:42.512, 2 %, 67.74 W, 28959 MiB
2026/09/15 14:50:43.519, 2 %, 67.34 W, 28941 MiB
2026/09/15 14:50:44.523, 1 %, 67.72 W, 28941 MiB
2026/09/15 14:50:45.525, 1 %, 67.50 W, 28941 MiB
2026/09/15 14:50:46.532, 0 %, 67.30 W, 28943 MiB
2026/09/15 14:50:47.538, 1 %, 67.26 W, 28941 MiB
2026/09/15 14:50:48.546, 1 %, 67.24 W, 28941 MiB
2026/09/15 14:50:49.551, 2 %, 67.95 W, 28951 MiB
2026/09/15 14:50:50.555, 1 %, 68.04 W, 28954 MiB
2026/09/15 14:50:51.562, 1 %, 67.61 W, 28954 MiB
2026/09/15 14:50:52.568, 1 %, 67.73 W, 28954 MiB
2026/09/15 14:50:53.578, 2 %, 67.51 W, 28954 MiB
2026/09/15 14:50:54.583, 2 %, 67.57 W, 28947 MiB
2026/09/15 14:50:55.587, 1 %, 67.63 W, 28947 MiB
2026/09/15 14:50:56.591, 1 %, 67.49 W, 28941 MiB
2026/09/15 14:50:57.598, 2 %, 67.35 W, 28945 MiB
2026/09/15 14:50:58.604, 0 %, 67.49 W, 28945 MiB
2026/09/15 14:50:59.612, 1 %, 67.65 W, 28945 MiB
2026/09/15 14:51:00.617, 2 %, 67.89 W, 28945 MiB
2026/09/15 14:51:01.625, 2 %, 67.46 W, 28945 MiB
2026/09/15 14:51:02.632, 1 %, 67.69 W, 28945 MiB
2026/09/15 14:51:03.636, 1 %, 67.48 W, 28944 MiB
2026/09/15 14:51:04.643, 1 %, 67.70 W, 28941 MiB
2026/09/15 14:51:05.650, 2 %, 67.51 W, 28941 MiB
2026/09/15 14:51:06.656, 2 %, 67.55 W, 28941 MiB
2026/09/15 14:51:07.664, 1 %, 67.53 W, 28941 MiB
2026/09/15 14:51:08.670, 1 %, 68.09 W, 28941 MiB
2026/09/15 14:51:09.676, 1 %, 67.51 W, 28941 MiB
2026/09/15 14:51:10.685, 2 %, 67.84 W, 28941 MiB
2026/09/15 14:51:11.694, 2 %, 67.61 W, 28980 MiB
2026/09/15 14:51:12.702, 97 %, 297.89 W, 29176 MiB
2026/09/15 14:51:13.707, 97 %, 348.84 W, 29664 MiB
2026/09/15 14:51:14.714, 96 %, 349.02 W, 29892 MiB
2026/09/15 14:51:15.723, 98 %, 353.92 W, 29892 MiB
2026/09/15 14:51:16.732, 99 %, 344.46 W, 29892 MiB
2026/09/15 14:51:17.737, 98 %, 338.82 W, 29892 MiB
2026/09/15 14:51:18.743, 99 %, 332.03 W, 29892 MiB
2026/09/15 14:51:19.750, 99 %, 330.57 W, 29892 MiB
2026/09/15 14:51:20.757, 97 %, 325.74 W, 29892 MiB
2026/09/15 14:51:21.760, 99 %, 322.17 W, 29892 MiB
2026/09/15 14:51:22.768, 99 %, 306.98 W, 29918 MiB
2026/09/15 14:51:23.774, 97 %, 340.87 W, 29887 MiB
2026/09/15 14:51:24.780, 98 %, 325.51 W, 29894 MiB
2026/09/15 14:51:25.786, 98 %, 327.11 W, 29894 MiB
2026/09/15 14:51:26.790, 99 %, 335.64 W, 29894 MiB
2026/09/15 14:51:27.798, 99 %, 329.58 W, 29894 MiB
2026/09/15 14:51:28.810, 99 %, 325.23 W, 29894 MiB
2026/09/15 14:51:29.819, 98 %, 322.63 W, 29888 MiB
2026/09/15 14:51:30.828, 99 %, 315.93 W, 29856 MiB
2026/09/15 14:51:31.830, 98 %, 322.57 W, 29892 MiB
2026/09/15 14:51:32.835, 98 %, 347.13 W, 29892 MiB
2026/09/15 14:51:33.838, 99 %, 340.00 W, 29892 MiB
2026/09/15 14:51:34.844, 98 %, 333.94 W, 29893 MiB
2026/09/15 14:51:35.850, 98 %, 329.45 W, 29893 MiB
2026/09/15 14:51:36.854, 99 %, 325.83 W, 29893 MiB
2026/09/15 14:51:37.861, 98 %, 322.28 W, 29865 MiB
2026/09/15 14:51:38.869, 99 %, 320.88 W, 30093 MiB
2026/09/15 14:51:39.876, 97 %, 322.09 W, 29859 MiB
2026/09/15 14:51:40.881, 99 %, 349.83 W, 29859 MiB
2026/09/15 14:51:41.885, 98 %, 339.62 W, 29891 MiB
2026/09/15 14:51:42.889, 99 %, 335.11 W, 29890 MiB
2026/09/15 14:51:43.896, 99 %, 331.79 W, 29884 MiB
2026/09/15 14:51:44.900, 99 %, 327.09 W, 29884 MiB
2026/09/15 14:51:45.908, 98 %, 325.01 W, 29894 MiB
2026/09/15 14:51:46.914, 99 %, 315.48 W, 30092 MiB
2026/09/15 14:51:47.920, 96 %, 294.88 W, 29862 MiB
2026/09/15 14:51:48.927, 98 %, 349.86 W, 29894 MiB
2026/09/15 14:51:49.934, 99 %, 343.00 W, 29894 MiB
2026/09/15 14:51:50.941, 98 %, 335.43 W, 29890 MiB
2026/09/15 14:51:51.950, 99 %, 332.97 W, 29890 MiB
2026/09/15 14:51:52.954, 99 %, 330.51 W, 29851 MiB
2026/09/15 14:51:53.957, 98 %, 324.60 W, 29900 MiB
2026/09/15 14:51:54.962, 99 %, 324.17 W, 30096 MiB
2026/09/15 14:51:55.964, 99 %, 298.17 W, 29868 MiB
2026/09/15 14:51:56.974, 98 %, 346.36 W, 29900 MiB
2026/09/15 14:51:57.980, 99 %, 348.82 W, 29904 MiB
2026/09/15 14:51:58.984, 98 %, 338.07 W, 29900 MiB
2026/09/15 14:51:59.993, 99 %, 334.20 W, 29900 MiB
2026/09/15 14:52:00.998, 97 %, 330.49 W, 29900 MiB
2026/09/15 14:52:02.003, 98 %, 328.00 W, 29900 MiB
2026/09/15 14:52:03.011, 99 %, 322.60 W, 29890 MiB
2026/09/15 14:52:04.018, 99 %, 314.44 W, 30086 MiB
2026/09/15 14:52:05.024, 97 %, 317.00 W, 29890 MiB
2026/09/15 14:52:06.029, 98 %, 350.39 W, 29858 MiB
2026/09/15 14:52:07.035, 98 %, 341.40 W, 29890 MiB
2026/09/15 14:52:08.042, 97 %, 337.21 W, 29890 MiB
2026/09/15 14:52:09.048, 98 %, 331.33 W, 29890 MiB
2026/09/15 14:52:10.056, 97 %, 327.86 W, 29890 MiB
2026/09/15 14:52:11.059, 99 %, 325.99 W, 29890 MiB
2026/09/15 14:52:12.066, 98 %, 324.57 W, 29884 MiB
2026/09/15 14:52:13.076, 95 %, 304.30 W, 29852 MiB
2026/09/15 14:52:14.091, 91 %, 324.87 W, 29894 MiB
2026/09/15 14:52:15.092, 99 %, 343.99 W, 29894 MiB
2026/09/15 14:52:16.101, 91 %, 337.11 W, 29894 MiB
2026/09/15 14:52:17.106, 96 %, 334.31 W, 29894 MiB
2026/09/15 14:52:18.115, 98 %, 331.70 W, 29894 MiB
2026/09/15 14:52:19.121, 99 %, 329.53 W, 29894 MiB
2026/09/15 14:52:20.124, 99 %, 323.93 W, 29884 MiB
2026/09/15 14:52:21.132, 99 %, 318.87 W, 30080 MiB
2026/09/15 14:52:22.137, 98 %, 312.43 W, 29884 MiB
2026/09/15 14:52:23.142, 98 %, 356.53 W, 29884 MiB
2026/09/15 14:52:24.147, 98 %, 345.01 W, 29890 MiB
2026/09/15 14:52:25.152, 98 %, 340.71 W, 29894 MiB
2026/09/15 14:52:26.157, 99 %, 334.02 W, 29894 MiB
2026/09/15 14:52:27.165, 97 %, 327.65 W, 29894 MiB
2026/09/15 14:52:28.170, 98 %, 329.50 W, 29894 MiB
2026/09/15 14:52:29.174, 98 %, 324.17 W, 29894 MiB
2026/09/15 14:52:30.181, 98 %, 311.96 W, 29894 MiB
2026/09/15 14:52:31.190, 97 %, 353.11 W, 29894 MiB
2026/09/15 14:52:32.194, 98 %, 350.59 W, 29893 MiB
2026/09/15 14:52:33.201, 98 %, 342.08 W, 29883 MiB
2026/09/15 14:52:34.207, 99 %, 338.43 W, 29878 MiB
2026/09/15 14:52:35.208, 99 %, 332.23 W, 29878 MiB
2026/09/15 14:52:36.215, 98 %, 330.25 W, 29888 MiB
2026/09/15 14:52:37.221, 99 %, 325.25 W, 29888 MiB
2026/09/15 14:52:38.230, 99 %, 316.38 W, 28944 MiB
2026/09/15 14:52:39.236, 97 %, 162.41 W, 28980 MiB
2026/09/15 14:52:40.241, 98 %, 371.46 W, 28980 MiB
2026/09/15 14:52:41.246, 98 %, 355.06 W, 28976 MiB
2026/09/15 14:52:42.251, 98 %, 350.03 W, 28976 MiB
2026/09/15 14:52:43.253, 99 %, 341.82 W, 29198 MiB
2026/09/15 14:52:44.261, 97 %, 336.23 W, 29202 MiB
2026/09/15 14:52:45.267, 97 %, 343.08 W, 29202 MiB
2026/09/15 14:52:46.271, 97 %, 340.13 W, 29202 MiB
2026/09/15 14:52:47.275, 98 %, 334.48 W, 29204 MiB
2026/09/15 14:52:48.280, 99 %, 328.23 W, 29170 MiB
2026/09/15 14:52:49.286, 98 %, 326.61 W, 29430 MiB
2026/09/15 14:52:50.293, 97 %, 343.27 W, 29658 MiB
2026/09/15 14:52:51.299, 98 %, 344.02 W, 29650 MiB
2026/09/15 14:52:52.307, 99 %, 348.58 W, 29878 MiB
2026/09/15 14:52:53.314, 98 %, 345.25 W, 29878 MiB
2026/09/15 14:52:54.318, 97 %, 345.22 W, 29878 MiB
2026/09/15 14:52:55.324, 98 %, 341.28 W, 30079 MiB
2026/09/15 14:52:56.329, 98 %, 338.40 W, 30082 MiB
2026/09/15 14:52:57.332, 99 %, 350.20 W, 30114 MiB
2026/09/15 14:52:58.340, 97 %, 342.68 W, 30058 MiB
2026/09/15 14:52:59.346, 97 %, 335.35 W, 30286 MiB
2026/09/15 14:53:00.355, 98 %, 334.11 W, 30318 MiB
2026/09/15 14:53:01.360, 99 %, 353.13 W, 30318 MiB
2026/09/15 14:53:02.368, 97 %, 346.56 W, 30546 MiB
2026/09/15 14:53:03.374, 99 %, 346.04 W, 30503 MiB
2026/09/15 14:53:04.381, 98 %, 345.94 W, 30535 MiB
2026/09/15 14:53:05.386, 97 %, 353.24 W, 30503 MiB
2026/09/15 14:53:06.392, 98 %, 350.45 W, 30535 MiB
2026/09/15 14:53:07.398, 98 %, 353.35 W, 30503 MiB
2026/09/15 14:53:08.405, 98 %, 344.19 W, 30535 MiB
2026/09/15 14:53:09.411, 97 %, 328.88 W, 30731 MiB
2026/09/15 14:53:10.416, 99 %, 311.85 W, 30741 MiB
2026/09/15 14:53:11.420, 98 %, 310.84 W, 30545 MiB
2026/09/15 14:53:12.425, 98 %, 353.75 W, 30317 MiB
2026/09/15 14:53:13.430, 97 %, 349.33 W, 30338 MiB
2026/09/15 14:53:14.440, 98 %, 330.32 W, 30339 MiB
2026/09/15 14:53:15.446, 98 %, 331.07 W, 30315 MiB
2026/09/15 14:53:16.450, 99 %, 318.54 W, 30527 MiB
2026/09/15 14:53:17.456, 97 %, 308.29 W, 30290 MiB
2026/09/15 14:53:18.460, 96 %, 291.19 W, 29610 MiB
2026/09/15 14:53:19.461, 99 %, 270.58 W, 29609 MiB
2026/09/15 14:53:20.461, 99 %, 268.83 W, 29611 MiB
2026/09/15 14:53:21.462, 99 %, 280.06 W, 29611 MiB
2026/09/15 14:53:22.463, 99 %, 251.99 W, 29381 MiB
